"Season","Team","Age","GW","GL","MP","THM","THL","TM","TL","FTM","FTL","ORB","DRB","AST","STL","BLK","TOV","PF","PTS","OPTHM","OPTHL","OPTM","OPTL","OPFTM","OPFTL","OPORB","OPDRB","OPAST","OPSTL","OPBLK","OPTOV","OPPF","OPPTS","Conference","Classified"
2000,"Detroit Pistons",28.3,42,40,19830,0.022138174,0.039536056,0.131366616,0.141553202,0.098638427,0.027735754,0.046243066,0.123953606,0.086081694,0.033535048,0.01376702,0.064952093,0.101412002,0.427786183,0.023096319,0.039132627,0.13419062,0.141754917,0.084165406,0.028643469,0.04906707,0.126273323,0.095461422,0.032879476,0.019969743,0.070600101,0.11190116,0.421835603,"east",TRUE
2000,"Golden State Warriors",26.9,19,63,19755,0.017463933,0.03664895,0.134193875,0.173120729,0.075778284,0.032903063,0.065806125,0.123411794,0.093697798,0.03700329,0.018020754,0.065907365,0.103416856,0.396557833,0.021614781,0.037256391,0.138597823,0.145532777,0.088838269,0.029005315,0.055226525,0.136218679,0.103062516,0.034927866,0.025056948,0.067729689,0.095520121,0.430878259,"west",FALSE
2000,"Houston Rockets",26.3,34,48,19830,0.029299042,0.052647504,0.122037317,0.132072617,0.079324256,0.028845184,0.050832073,0.130408472,0.089460414,0.030912758,0.022087746,0.071860817,0.083862834,0.411296016,0.017650025,0.032274332,0.145032779,0.161775088,0.071860817,0.020373172,0.051790217,0.123600605,0.093948563,0.037065053,0.021835603,0.056782653,0.092435703,0.41487645,"west",FALSE
2000,"Indiana Pacers",30.4,56,26,19730,0.02954891,0.04581855,0.12488596,0.136289914,0.082564622,0.019209326,0.042676128,0.132387228,0.094120628,0.028332489,0.021388748,0.058743031,0.090522048,0.420983274,0.016675114,0.034313229,0.141104916,0.161784085,0.069640142,0.022655854,0.052711607,0.128991384,0.087937152,0.030917385,0.016371009,0.057070451,0.096806893,0.401875317,"east",TRUE
2000,"Los Angeles Clippers/San Diego Clippers",24.2,15,67,19705,0.021771124,0.042527277,0.124232428,0.154377062,0.069170261,0.023496574,0.048464857,0.120629282,0.075057092,0.029332657,0.025069779,0.067241817,0.092413093,0.38294849,0.021162142,0.033494037,0.145343821,0.149099213,0.076731794,0.026845978,0.052676986,0.136970312,0.100228368,0.031514844,0.0191322,0.05947729,0.087845724,0.430905861,"west",FALSE
2000,"Los Angeles Lakers",29.2,67,15,19805,0.017369351,0.035496087,0.141024994,0.151274931,0.083261803,0.036303964,0.056399899,0.138247917,0.096995708,0.03095178,0.026962888,0.057712699,0.092956324,0.417419843,0.018783136,0.038879071,0.124514012,0.162383237,0.076647311,0.026609442,0.050845746,0.127796011,0.080636203,0.031658672,0.017419843,0.060388791,0.105983338,0.382024741,"west",TRUE
2000,"Miami Heat",29.2,52,30,19830,0.022491175,0.038124054,0.127483611,0.137771054,0.067826525,0.024306606,0.046444781,0.132072617,0.097377711,0.02934947,0.026424609,0.06207766,0.098184569,0.390267272,0.020574887,0.036409481,0.1197176,0.155874937,0.076248109,0.025718608,0.049117499,0.118053454,0.079778114,0.031316188,0.018356026,0.05799294,0.090519415,0.377407968,"east",TRUE
2000,"Milwaukee Bucks",28.2,42,40,19855,0.019843868,0.033996474,0.14001511,0.149987409,0.0784689,0.021354822,0.05117099,0.119516495,0.093276253,0.033795014,0.019189121,0.061949131,0.101737598,0.418030723,0.026743893,0.041601612,0.126013599,0.140266935,0.084865273,0.028003022,0.052228658,0.119264669,0.100075548,0.032082599,0.01712415,0.065625787,0.094182825,0.41712415,"east",TRUE
2000,"Minnesota Timberwolves",26.6,50,32,19905,0.012459181,0.02351168,0.149610651,0.161567445,0.069279076,0.019593067,0.051042452,0.124139663,0.110776187,0.03124843,0.022305953,0.057221804,0.096106506,0.40587792,0.019090681,0.034463703,0.127807084,0.149007787,0.082592313,0.027179101,0.046018588,0.122582266,0.087264506,0.029691032,0.01728209,0.061893996,0.084652097,0.395478523,"west",TRUE
2000,"Brooklyn Nets/New Jersey Nets",27.3,31,51,19830,0.024054463,0.045234493,0.126172466,0.151538074,0.080736258,0.022188603,0.052445789,0.11674231,0.08512355,0.036308623,0.019818457,0.056429652,0.096469995,0.405244579,0.018557741,0.032526475,0.13903177,0.1498235,0.075794251,0.02566818,0.056933938,0.133988906,0.094099849,0.028643469,0.023651034,0.068885527,0.094251135,0.409531014,"east",FALSE
2000,"New York Knicks",29.5,50,32,19830,0.017700454,0.029551185,0.128391326,0.145789208,0.071104387,0.019919314,0.040443772,0.12713061,0.080080686,0.025970751,0.017599597,0.060564801,0.1,0.380988401,0.020373172,0.039989914,0.11633888,0.145940494,0.081139687,0.027433182,0.046747352,0.123096319,0.081139687,0.030408472,0.01785174,0.058547655,0.09072113,0.374936964,"east",TRUE
2000,"Orlando Magic",26.3,41,41,19755,0.014882308,0.029157175,0.145532777,0.165477094,0.079676031,0.028752215,0.05796001,0.128575044,0.086509744,0.037610731,0.023639585,0.073044799,0.099569729,0.415388509,0.021817261,0.042824601,0.133890154,0.151708428,0.079321691,0.027182992,0.055378385,0.125183498,0.100784611,0.03664895,0.024044546,0.075322703,0.101645153,0.412553784,"east",FALSE
2000,"Philadelphia 76ers",27.1,49,33,19830,0.010489158,0.02193646,0.140443772,0.168835098,0.079525971,0.03272819,0.057841654,0.124457892,0.091628845,0.039889057,0.019465456,0.064750378,0.09778114,0.391880988,0.021028744,0.038073626,0.123550177,0.149924357,0.076147252,0.024760464,0.053706505,0.126122037,0.09218356,0.031820474,0.02677761,0.072818961,0.099697428,0.386333838,"east",TRUE
2000,"Phoenix Suns",28.6,53,29,19805,0.023125473,0.039787932,0.13304721,0.145922747,0.074072204,0.023579904,0.051603131,0.129159303,0.105932845,0.037566271,0.021863166,0.069073466,0.099621308,0.409543045,0.020348397,0.037515779,0.12229235,0.156374653,0.082302449,0.029033072,0.054077253,0.124463519,0.08583691,0.037010856,0.021560212,0.07180005,0.090583186,0.38793234,"west",TRUE
2000,"Portland Trail Blazers",29.6,59,23,19780,0.02057634,0.036450961,0.132153691,0.135894843,0.077957533,0.024620829,0.048837209,0.12942366,0.097320526,0.032002022,0.020020222,0.062841254,0.094287159,0.403993933,0.01991911,0.04049545,0.122901921,0.14817998,0.071890799,0.028463094,0.049443883,0.11223458,0.08619818,0.032962588,0.017694641,0.059959555,0.094641052,0.377451972,"west",TRUE
2000,"Kansas City Kings/Sacramento Kings",27.5,44,38,19805,0.026962888,0.056652361,0.138449886,0.145922747,0.076798788,0.024993688,0.053319869,0.13304721,0.098611462,0.03973744,0.019237566,0.066902297,0.087301187,0.434587225,0.019994951,0.036707902,0.145064378,0.163746529,0.072405958,0.024034335,0.057712699,0.13940924,0.098459985,0.038020702,0.020398889,0.072557435,0.098106539,0.422519566,"west",TRUE
2000,"San Antonio Spurs",30.9,53,29,19855,0.016620499,0.027801561,0.132057416,0.145504911,0.083203223,0.028305213,0.046688492,0.134273483,0.091614203,0.0309242,0.027751196,0.062100227,0.086426593,0.397179552,0.017879627,0.034298665,0.127373458,0.161974314,0.064265928,0.022664316,0.049660035,0.121380005,0.083958701,0.03248552,0.021606648,0.059481239,0.095341224,0.372651725,"west",TRUE
2000,"Oklahoma City Thunder/Seattle SuperSonics",28.5,45,37,19780,0.02760364,0.053842265,0.129524772,0.140192113,0.068907988,0.030182002,0.052679474,0.125530839,0.094944388,0.033215369,0.01744186,0.058240647,0.089787664,0.410768453,0.022244692,0.043124368,0.136097068,0.149443883,0.067896866,0.022851365,0.054802831,0.132002022,0.098028311,0.029828109,0.021890799,0.063599596,0.0929727,0.406825076,"west",TRUE
2000,"Toronto Raptors",29.3,45,37,19755,0.021513541,0.037762592,0.129334346,0.159757024,0.080131612,0.024550747,0.055580866,0.123968616,0.098557327,0.033712984,0.027537332,0.057555049,0.100683371,0.403340926,0.017514553,0.034168565,0.134446975,0.148721843,0.082561377,0.025563149,0.048645912,0.129182485,0.090609972,0.028195394,0.021969122,0.06327512,0.09486206,0.403998988,"east",TRUE
2000,"Utah Jazz",31.5,55,27,19755,0.016654012,0.02657555,0.133282713,0.146443938,0.08407998,0.024753227,0.04738041,0.122804353,0.103315616,0.03184004,0.022576563,0.061756517,0.101898254,0.400607441,0.019640597,0.035889648,0.12113389,0.139205264,0.080890914,0.027486712,0.044900025,0.113186535,0.082004556,0.029764617,0.02080486,0.064287522,0.102404455,0.382080486,"west",TRUE
2000,"Memphis Grizzlies/Vancouver Grizzlies",25.3,22,60,19855,0.016318308,0.028909595,0.129337698,0.149836313,0.080282045,0.023470159,0.050616973,0.117048602,0.08562075,0.03062201,0.017426341,0.069554268,0.094736842,0.387912365,0.018181818,0.036363636,0.139763284,0.138755981,0.077058675,0.023117603,0.048854193,0.117652984,0.097305465,0.036514732,0.026139511,0.062150592,0.096298162,0.411130698,"west",FALSE
2000,"Washington Wizards/Washington Bullets",28,29,53,19805,0.01691492,0.028023226,0.135066902,0.157334007,0.079070942,0.027316334,0.053723807,0.123100227,0.089421863,0.029941934,0.019338551,0.066649836,0.108507953,0.399949508,0.019691997,0.033425903,0.132037364,0.145417824,0.090381217,0.031052764,0.048573593,0.122090381,0.090532694,0.034637718,0.025397627,0.061853067,0.099318354,0.413531936,"east",FALSE
2001,"Atlanta Hawks",26.1,25,57,19730,0.016877851,0.030410542,0.128890015,0.161784085,0.069640142,0.022149012,0.052103396,0.126203751,0.079016726,0.032133806,0.0196148,0.069336036,0.094424734,0.378053725,0.020070958,0.034668018,0.128028383,0.152204764,0.083426254,0.025696908,0.05215408,0.128433857,0.08803852,0.035377598,0.026001014,0.061429295,0.085960466,0.399695895,"east",FALSE
2001,"Boston Celtics",25.9,36,46,19830,0.029853757,0.052496218,0.109984871,0.134694907,0.081744831,0.028693898,0.045234493,0.119364599,0.086132123,0.038779627,0.016944024,0.064800807,0.098436712,0.391275845,0.021684317,0.037317196,0.126323752,0.137014624,0.082400403,0.027433182,0.044780635,0.133635905,0.095057993,0.032778618,0.022188603,0.070700958,0.095965709,0.400100857,"east",FALSE
2001,"Charlotte Hornets/Charlotte Bobcats",28.2,46,36,19880,0.017102616,0.032394366,0.123742455,0.153772636,0.080432596,0.027515091,0.051961771,0.131187123,0.095573441,0.033450704,0.022887324,0.059507042,0.088179074,0.379225352,0.019567404,0.034808853,0.119617706,0.153018109,0.072635815,0.023440644,0.044869215,0.122535211,0.087927565,0.030985915,0.018863179,0.06056338,0.088933602,0.370573441,"east",TRUE
2001,"Chicago Bulls",23.2,15,67,19855,0.016570133,0.031276756,0.120473432,0.154570637,0.071014858,0.025132209,0.046638126,0.113825233,0.091160917,0.033996474,0.019088391,0.06507177,0.09579451,0.361672123,0.017426341,0.031578947,0.133014354,0.13679174,0.080936792,0.029967263,0.048199446,0.128481491,0.097305465,0.031981869,0.021455553,0.061294384,0.088340468,0.399244523,"east",FALSE
2001,"Cleveland Cavaliers",26.9,30,52,19830,0.011094302,0.022138174,0.134644478,0.161522945,0.078719112,0.02415532,0.051185073,0.12304589,0.086132123,0.032375189,0.021986889,0.068078669,0.096016137,0.381290973,0.021280888,0.036964196,0.126323752,0.147352496,0.082349975,0.024810893,0.049924357,0.121028744,0.09480585,0.034997479,0.027332325,0.061976803,0.091275845,0.398840141,"east",FALSE
2001,"Dallas Mavericks",26.6,53,29,19805,0.026104519,0.042413532,0.129664226,0.140924009,0.078364049,0.020297905,0.041959101,0.129815703,0.087856602,0.031204241,0.024842212,0.057611714,0.096288816,0.416006059,0.019237566,0.038323656,0.129108811,0.151274931,0.082352941,0.03029538,0.053925776,0.132441303,0.089775309,0.031406211,0.019136582,0.064276698,0.09330977,0.398283262,"west",TRUE
2001,"Denver Nuggets",27.9,40,42,19780,0.025884732,0.047118301,0.124721941,0.149949444,0.073205258,0.026086957,0.052780586,0.130586451,0.099595551,0.027906977,0.027199191,0.057431749,0.092012133,0.400303337,0.021031345,0.0380182,0.134732053,0.155763397,0.077957533,0.025631951,0.051162791,0.133569262,0.103235592,0.029726997,0.02512639,0.054347826,0.088877654,0.410515672,"west",FALSE
2001,"Detroit Pistons",27.1,32,50,19855,0.019592042,0.036414002,0.127423823,0.163082347,0.081087887,0.031377487,0.055804583,0.132258877,0.082044825,0.030873835,0.022513221,0.065676152,0.098463863,0.39471166,0.021556283,0.040342483,0.128330395,0.154772098,0.080382775,0.028859229,0.050969529,0.134525308,0.093679174,0.033694284,0.019994963,0.064165198,0.103852934,0.401712415,"east",FALSE
2001,"Golden State Warriors",26.6,17,65,19780,0.014256825,0.034479272,0.134226491,0.179777553,0.072194135,0.030131446,0.067997978,0.12057634,0.090394338,0.037512639,0.020728008,0.065773509,0.087310415,0.383417594,0.022194135,0.036400404,0.138523761,0.143629929,0.077300303,0.024368049,0.052527806,0.136147624,0.10338726,0.036501517,0.024924166,0.068149646,0.089231547,0.420930233,"west",FALSE
2001,"Houston Rockets",26.7,45,37,19830,0.025416036,0.045789208,0.122995461,0.133282905,0.079778114,0.025416036,0.046343923,0.127281896,0.081341402,0.029601614,0.018053454,0.060716087,0.083560262,0.402017146,0.018103883,0.03308119,0.13419062,0.154160363,0.069843671,0.024054463,0.0498235,0.122037317,0.087493696,0.030509329,0.020171457,0.055068079,0.089309128,0.392536561,"west",FALSE
2001,"Indiana Pacers",27.7,41,41,19980,0.01981982,0.038188188,0.121721722,0.142142142,0.077027027,0.023523524,0.046096096,0.12987988,0.088238238,0.028178178,0.024374374,0.062262262,0.096396396,0.37992993,0.018868869,0.037237237,0.122722723,0.155655656,0.078678679,0.025125125,0.052152152,0.124874875,0.084834835,0.029479479,0.019369369,0.055805806,0.094194194,0.380730731,"east",TRUE
2001,"Los Angeles Clippers/San Diego Clippers",24.3,31,51,20030,0.01797304,0.035097354,0.126610085,0.143185222,0.071342986,0.031552671,0.048027958,0.127758362,0.079131303,0.024463305,0.025611583,0.06455317,0.088617074,0.378482277,0.01767349,0.035996006,0.131852222,0.153969046,0.073589616,0.025411882,0.052021967,0.121767349,0.089415876,0.031852222,0.020569146,0.052171742,0.089615577,0.390314528,"west",FALSE
2001,"Los Angeles Lakers",29.2,56,26,19905,0.02205476,0.041999498,0.134137151,0.137653856,0.080080382,0.03712635,0.054508917,0.12976639,0.09485054,0.028334589,0.02461693,0.059482542,0.094046722,0.414518965,0.020748556,0.037930168,0.129113288,0.154584275,0.08013062,0.026073851,0.049284099,0.120924391,0.083345893,0.031097714,0.016277317,0.053906054,0.100577744,0.400602864,"west",TRUE
2001,"Miami Heat",30.9,50,32,19880,0.024044266,0.045573441,0.111468813,0.133702213,0.071579477,0.022686117,0.040895372,0.122484909,0.081991952,0.031841046,0.015291751,0.056438632,0.086820926,0.366649899,0.018108652,0.036569416,0.117756539,0.14250503,0.067354125,0.024094567,0.045975855,0.127162978,0.071478873,0.030080483,0.021327968,0.064134809,0.091750503,0.357193159,"east",TRUE
2001,"Milwaukee Bucks",28.2,52,30,19780,0.028412538,0.046461072,0.128918099,0.139888777,0.074519717,0.020222447,0.049292214,0.126390293,0.09322548,0.033973711,0.019514661,0.05677452,0.097472194,0.417593529,0.022194135,0.040798787,0.125025278,0.146966633,0.084883721,0.025631951,0.051263903,0.125884732,0.095197169,0.029929221,0.017694641,0.064357937,0.089888777,0.401516684,"east",TRUE
2001,"Minnesota Timberwolves",27.4,47,35,19830,0.016238023,0.029198185,0.142511346,0.158547655,0.06878467,0.018809884,0.050529501,0.124558749,0.105042864,0.034392335,0.022995461,0.057286939,0.095814423,0.402521432,0.017650025,0.032576904,0.132476046,0.149520928,0.079021684,0.0301059,0.048764498,0.126323752,0.092486132,0.029399899,0.018003026,0.06283409,0.083459405,0.396923853,"west",TRUE
2001,"Brooklyn Nets/New Jersey Nets",27.5,26,56,19730,0.01829701,0.036644703,0.122655854,0.154384187,0.082564622,0.026203751,0.046071972,0.118449062,0.081246832,0.03289407,0.020628485,0.061226559,0.100456158,0.382767359,0.021692854,0.038570705,0.127166751,0.139584389,0.084338571,0.028737962,0.050734921,0.13289407,0.093258996,0.031373543,0.026457172,0.066092245,0.091637101,0.403750634,"east",FALSE
2001,"New York Knicks",29.8,48,34,19905,0.019643306,0.036372771,0.11876413,0.136598845,0.069027882,0.017734238,0.038834464,0.126802311,0.076362723,0.027380055,0.017382567,0.059733735,0.093594574,0.365486059,0.022356192,0.041245918,0.106656619,0.139161015,0.0742527,0.026978146,0.043808088,0.121477016,0.079025371,0.029942226,0.016980658,0.061090178,0.088118563,0.354634514,"east",TRUE
2001,"Orlando Magic",26,43,39,19955,0.024555249,0.042896517,0.126434478,0.150538712,0.073966424,0.02966675,0.053570534,0.122776247,0.090353295,0.033775996,0.024104235,0.062390378,0.103783513,0.400501128,0.018341268,0.034728138,0.123477825,0.149135555,0.094462541,0.034126785,0.053169632,0.130744174,0.089852167,0.034828364,0.022049612,0.070558757,0.097519419,0.396441994,"east",TRUE
2001,"Philadelphia 76ers",28.2,56,26,19855,0.013195669,0.027247545,0.132963989,0.153311508,0.085469655,0.029211785,0.054142533,0.130949383,0.085217829,0.034751952,0.02054898,0.06507177,0.084260891,0.390984639,0.021505918,0.041349786,0.12309242,0.151447998,0.062603878,0.021002266,0.04960967,0.119163939,0.089196676,0.033845379,0.023067237,0.063510451,0.097607656,0.373306472,"east",TRUE
2001,"Phoenix Suns",28.6,51,31,19805,0.016763444,0.036455441,0.131885887,0.156071699,0.075233527,0.024387781,0.048977531,0.127695027,0.096187831,0.039131532,0.021661197,0.063115375,0.094117647,0.389295632,0.016510982,0.030800303,0.124463519,0.152486746,0.081696541,0.025700581,0.045544055,0.130674072,0.083413279,0.034435749,0.021004797,0.072355466,0.091845494,0.380156526,"west",TRUE
2001,"Portland Trail Blazers",30.1,50,32,19780,0.018655207,0.034782609,0.133215369,0.13776542,0.073154702,0.022851365,0.048533873,0.125429727,0.099241658,0.033973711,0.021183013,0.063549039,0.088220425,0.395551062,0.020525784,0.035237614,0.121991911,0.147623862,0.072598584,0.024974722,0.047826087,0.11314459,0.088220425,0.032659252,0.016380182,0.061476239,0.087866532,0.378159757,"west",TRUE
2001,"Kansas City Kings/Sacramento Kings",27.1,55,27,20080,0.023854582,0.043525896,0.132121514,0.147559761,0.079681275,0.023655378,0.049153386,0.134711155,0.092231076,0.039492032,0.021513944,0.060806773,0.079482072,0.415488048,0.01997012,0.036354582,0.13376494,0.165438247,0.064292829,0.021563745,0.055826693,0.131623506,0.090438247,0.033167331,0.023705179,0.066434263,0.087948207,0.391733068,"west",TRUE
2001,"San Antonio Spurs",29.5,58,24,19830,0.022440746,0.03272819,0.122995461,0.137619768,0.084367121,0.033635905,0.045486636,0.136762481,0.089662128,0.028643469,0.029046899,0.057740797,0.078214826,0.397680282,0.017297025,0.03530005,0.125769037,0.163035804,0.062178517,0.021734745,0.048764498,0.122642461,0.081543116,0.030257186,0.021482602,0.055824508,0.09813414,0.365607665,"west",TRUE
2001,"Oklahoma City Thunder/Seattle SuperSonics",27.9,44,38,19805,0.023529412,0.035496087,0.129411765,0.147286039,0.073415804,0.026861904,0.050441808,0.12229235,0.090482201,0.033173441,0.020651351,0.06321636,0.087503156,0.402827569,0.023781873,0.044433224,0.131532441,0.142741732,0.068316082,0.023781873,0.052814946,0.122746781,0.098813431,0.03271901,0.025751073,0.062004544,0.091694017,0.402726584,"west",FALSE
2001,"Toronto Raptors",29.9,47,35,19955,0.021498371,0.036832874,0.131245302,0.159809572,0.074267101,0.025156602,0.056026059,0.126735154,0.100425958,0.030017539,0.026008519,0.054121774,0.087446755,0.401252819,0.018992734,0.033375094,0.131796542,0.152843899,0.071410674,0.02330243,0.04640441,0.125833125,0.08499123,0.028113255,0.021999499,0.057930343,0.089802055,0.391981959,"east",TRUE
2001,"Utah Jazz",32,53,29,19780,0.016430738,0.026643074,0.133215369,0.141658241,0.086653185,0.028614762,0.047674419,0.120475228,0.106673407,0.033417594,0.023407482,0.065520728,0.106521739,0.402376138,0.020728008,0.039635996,0.114105157,0.132709808,0.092517695,0.028361982,0.044186047,0.110364004,0.079069767,0.035338726,0.022901921,0.066734075,0.101466127,0.382912032,"west",TRUE
2001,"Memphis Grizzlies/Vancouver Grizzlies",26.2,23,59,19780,0.016430738,0.031445905,0.128665319,0.154044489,0.073660263,0.021991911,0.045197169,0.122901921,0.096006067,0.029625885,0.018149646,0.065267947,0.087613751,0.380283114,0.01966633,0.034681496,0.139231547,0.149747219,0.066582406,0.024317492,0.053185035,0.128109201,0.097826087,0.035894843,0.024064712,0.061526795,0.089383215,0.404044489,"west",FALSE
2001,"Washington Wizards/Washington Bullets",27,19,63,19680,0.013973577,0.029115854,0.129979675,0.154827236,0.086585366,0.027489837,0.051626016,0.120426829,0.083689024,0.032012195,0.019461382,0.070680894,0.097205285,0.388465447,0.022002033,0.033536585,0.135518293,0.144105691,0.07921748,0.026880081,0.047306911,0.12245935,0.096646341,0.03495935,0.025965447,0.0625,0.100304878,0.416260163,"east",FALSE
2002,"Atlanta Hawks",25.7,33,49,19780,0.021385238,0.038978766,0.125278059,0.148533873,0.07512639,0.023053589,0.048281092,0.123609707,0.08372093,0.03372093,0.017694641,0.06445905,0.086046512,0.38983822,0.023862487,0.043326593,0.131092012,0.139180991,0.073609707,0.025328615,0.050758342,0.127553084,0.093832154,0.035642063,0.025733064,0.062639029,0.083265925,0.407381193,"east",FALSE
2002,"Boston Celtics",26.2,49,33,19830,0.035249622,0.062884518,0.108572869,0.13272819,0.075542108,0.023298033,0.044931921,0.129601614,0.086838124,0.039989914,0.014725164,0.056177509,0.089561271,0.398436712,0.025920323,0.050277358,0.115128593,0.140443772,0.081290973,0.02415532,0.048108926,0.141553202,0.090872416,0.031417045,0.024004034,0.067322239,0.087443268,0.389309128,"east",TRUE
2002,"Charlotte Hornets/Charlotte Bobcats",28.3,44,38,19755,0.017514553,0.032801822,0.128929385,0.153834472,0.079372311,0.027182992,0.053606682,0.126803341,0.089040749,0.033054923,0.023082764,0.058213111,0.088433308,0.389774741,0.021918502,0.03659833,0.122348772,0.152923311,0.075322703,0.022779043,0.048747153,0.121437611,0.082966338,0.03163756,0.021361681,0.05770691,0.086206024,0.385775753,"east",TRUE
2002,"Chicago Bulls",25.5,21,61,19805,0.01514769,0.028679626,0.126786165,0.157132037,0.07134562,0.027518303,0.046654885,0.119111336,0.091744509,0.031961626,0.01822772,0.06321636,0.092602878,0.37036102,0.021257258,0.038172179,0.131582934,0.137894471,0.078767988,0.026760919,0.047664731,0.128906842,0.104317092,0.034385256,0.020146428,0.059479929,0.086846756,0.40570563,"east",FALSE
2002,"Cleveland Cavaliers",26,29,53,19855,0.019491312,0.032183329,0.128985142,0.150843616,0.07700831,0.022714681,0.048753463,0.125056661,0.095240494,0.028808864,0.023671619,0.060236716,0.088239738,0.393452531,0.023822715,0.036615462,0.12994208,0.145958197,0.075849912,0.025585495,0.046738857,0.119969781,0.100176278,0.030319819,0.023117603,0.053538152,0.082498111,0.407202216,"east",FALSE
2002,"Dallas Mavericks",27.6,57,25,19880,0.031237425,0.051509054,0.12972837,0.1361167,0.080885312,0.019416499,0.046177062,0.12917505,0.091096579,0.029225352,0.01971831,0.049899396,0.092655936,0.434054326,0.022736419,0.042303823,0.132897384,0.14668008,0.08249497,0.027364185,0.053571429,0.130784708,0.093812877,0.029627767,0.018963783,0.058098592,0.089939638,0.416498994,"west",TRUE
2002,"Denver Nuggets",28.2,27,55,19805,0.021358243,0.043524363,0.125826811,0.156172684,0.065942944,0.022721535,0.056399899,0.116637213,0.091744509,0.03095178,0.023327443,0.060843221,0.094572078,0.381671295,0.021408735,0.037818733,0.130320626,0.140671548,0.080888664,0.027366827,0.050239838,0.127695027,0.099368846,0.033880333,0.028275688,0.059227468,0.083110326,0.405756122,"west",FALSE
2002,"Detroit Pistons",29.5,50,32,19680,0.028810976,0.047865854,0.115752033,0.127693089,0.075101626,0.024186992,0.041158537,0.120223577,0.089684959,0.032926829,0.02870935,0.060619919,0.086128049,0.393038618,0.01824187,0.032215447,0.130436992,0.151727642,0.068546748,0.022256098,0.050355691,0.127591463,0.083231707,0.033079268,0.017022358,0.064684959,0.095223577,0.384146341,"east",TRUE
2002,"Golden State Warriors",24.8,21,61,19780,0.016177958,0.034074823,0.135389282,0.167694641,0.085591507,0.032912032,0.06744186,0.1260364,0.086248736,0.032861476,0.026440849,0.06966633,0.095247725,0.404903943,0.020424671,0.038321537,0.142012133,0.152780586,0.082002022,0.025429727,0.055611729,0.123862487,0.101213347,0.035692619,0.025884732,0.059453994,0.098533873,0.427300303,"west",FALSE
2002,"Houston Rockets",25.9,28,54,19980,0.024824825,0.049249249,0.117167167,0.140540541,0.07017017,0.024574575,0.051301301,0.120670671,0.074174174,0.026876877,0.022272272,0.057857858,0.073873874,0.378978979,0.018518519,0.032932933,0.141191191,0.151451451,0.061111111,0.02012012,0.052302302,0.125475475,0.091991992,0.028828829,0.020770771,0.049449449,0.082432432,0.399049049,"west",FALSE
2002,"Indiana Pacers",26.1,42,40,19905,0.020346647,0.03968852,0.127103743,0.143431299,0.083546848,0.024717408,0.046721929,0.129012811,0.094649586,0.033057021,0.021904044,0.062748053,0.094247676,0.398794273,0.020999749,0.039286611,0.128560663,0.152775685,0.07756845,0.026023612,0.052650088,0.126299925,0.08897262,0.031047476,0.023411203,0.058929917,0.093192665,0.397689023,"east",TRUE
2002,"Los Angeles Clippers/San Diego Clippers",24.4,39,43,19805,0.020600858,0.03731381,0.129361272,0.149406715,0.075637465,0.026659934,0.054683161,0.12491795,0.086543802,0.025751073,0.027265842,0.061297652,0.081999495,0.396162585,0.020550366,0.037263317,0.134662964,0.154203484,0.067104267,0.022923504,0.053723807,0.120121182,0.093865186,0.030901288,0.02216612,0.053269376,0.089623832,0.398081293,"west",FALSE
2002,"Los Angeles Lakers",27.9,58,24,19780,0.02578362,0.046966633,0.13346815,0.13958544,0.075530839,0.03255814,0.051668352,0.131799798,0.095146613,0.031597573,0.024165824,0.052578362,0.092163802,0.419817998,0.020171891,0.043478261,0.125025278,0.153943377,0.079726997,0.025025278,0.051365015,0.127704752,0.083063701,0.029676441,0.017896866,0.058038423,0.095551062,0.390293225,"west",TRUE
2002,"Memphis Grizzlies/Vancouver Grizzlies",25.5,23,59,19780,0.016986855,0.038422649,0.127148635,0.147826087,0.06744186,0.027755308,0.049747219,0.121991911,0.090242669,0.032659252,0.024671385,0.067947422,0.07942366,0.372699697,0.020121335,0.036097068,0.137563195,0.151466127,0.068048534,0.022345804,0.057381193,0.12942366,0.099140546,0.039484328,0.023104146,0.061021234,0.090192113,0.403538928,"west",FALSE
2002,"Miami Heat",30.1,36,46,19930,0.015654792,0.029453086,0.124887105,0.15022579,0.06201706,0.02368289,0.045258404,0.127646764,0.083492223,0.027446061,0.022478675,0.061063723,0.092624185,0.358755645,0.019016558,0.036628199,0.114751631,0.144656297,0.078524837,0.028198695,0.044856999,0.124636227,0.073306573,0.031108881,0.017711992,0.056899147,0.085750125,0.365077772,"east",FALSE
2002,"Milwaukee Bucks",28.9,41,41,19905,0.02979151,0.049736247,0.122984175,0.127907561,0.066365235,0.022406431,0.042250691,0.128460186,0.092790756,0.029942226,0.01949259,0.058126099,0.089826677,0.401708114,0.024767646,0.044410952,0.126752072,0.148003014,0.074805325,0.024014067,0.052750565,0.122481788,0.094599347,0.030092941,0.018136147,0.05295152,0.082491836,0.402612409,"east",FALSE
2002,"Minnesota Timberwolves",26.7,50,32,19805,0.019994951,0.032870487,0.140318101,0.15455693,0.070638728,0.017924766,0.053471346,0.129361272,0.100631154,0.026457965,0.021560212,0.055390053,0.08780611,0.411259783,0.024842212,0.041858117,0.124715981,0.144559455,0.073314819,0.025549104,0.046048978,0.11744509,0.093663216,0.027366827,0.020550366,0.055390053,0.084625095,0.397273416,"west",TRUE
